Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
XytS4RHSlFIP_G-8Bcc71w,Hash O Nash,441 Mamaroneck Ave,"{'latitude': 40.9524534, 'longitude': -73.7365203}",106,3.5,10543
7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,1613 2nd Ave,"{'latitude': 40.7763650431587, 'longitude': -73.9529693360589}",892,4.0,10028
VkjEkhPUg-_JaK6-AL5Vsg,Mombar,2522 Steinway St,"{'latitude': 40.767456, 'longitude': -73.91246}",160,4.0,11103
8O-nF9b9fQH4Zxu6ymcUPw,Olive Tree Cafe,117 Macdougal St,"{'latitude': 40.73021, 'longitude': -74.00058}",397,3.5,10012
Znj2D9i2Rsc_PqaJhE_kFw,Al Basha Restaurant,1076 Main St,"{'latitude': 40.8917483, 'longitude': -74.156781}",509,4.0,07503
B1FK_po7uwvJG5xbZj6n3g,ilili Box,265 Canal St,"{'latitude': 40.71897, 'longitude': -74.00102}",24,3.0,10013
ugYhnKrr3Q1TVV15R0EEWQ,AnTalia NYC,17 W 45th St,"{'latitude': 40.755991, 'longitude': -73.980313}",424,4.0,10036
iruQwZNn9eyfnc2Z1vGsOQ,Old City Cafe & Grill,20 N Union Ave,"{'latitude': 40.656353871374, 'longitude': -74.3035939394892}",257,4.0,07016
9VLCikK2J1lqgnb9MOI-GQ,Taste of the Palace,436 W 238th St,"{'latitude': 40.88709, 'longitude': -73.90465}",10,4.0,10463
X5QzZ75VRdcefyC6762QOw,Almazaq Restaurant and bakery,46 E Railway Ave,"{'latitude': 40.8998683768543, 'longitude': -74.1577463113301}",46,5.0,07503
Jqnm2_8Rt70YYQBhhFLwGQ,Omar's Mediterranean Cuisine,20 E 39th St,"{'latitude': 40.751888, 'longitude': -73.981211}",166,4.0,10016
HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,50 Carmine St,"{'latitude': 40.729826, 'longitude': -74.003516}",847,4.0,10014
356XKWDc9lVUCBuEZ2HHiQ,Entwine,765 Washington St,"{'latitude': 40.737398, 'longitude': -74.00796}",215,4.0,10014
BMDPPsHf1_z-meUX_IRCkQ,Mangal Kebab,4620 Queens Blvd,"{'latitude': 40.7428106, 'longitude': -73.918186}",290,4.0,11104
TYUcE9t6bA9kCEqRNud5Dg,Kabab Café,2512 Steinway St,"{'latitude': 40.7678122049352, 'longitude': -73.9119970122338}",219,4.0,11103
GyFsnBMadm3DzOyWTHr7yw,Mama Ganoush,74 5th Ave,"{'latitude': 40.73564, 'longitude': -73.99409}",5,4.0,10003
T4C0dk_umVQ1ntSPn-ruvg,A-1 Grill,351 Broadway,"{'latitude': 40.65895, 'longitude': -74.1228299}",40,4.0,07002
pI-aETYVrGd34LF-UTot9A,Vegan Grill,1201 Castle Hill Ave,"{'latitude': 40.831996, 'longitude': -73.851316}",17,4.0,10462
b8z8IeXsw7DS_SrNHMpFeA,Hudson Kebab House,5402 Park Ave,"{'latitude': 40.78216, 'longitude': -74.01208}",170,4.5,07093
bw1Eq31uxhYh-kWTaPOT1A,Al Raouche Restaurant,169 Crooks Ave,"{'latitude': 40.8901378838809, 'longitude': -74.1521350547521}",120,4.0,07503
tAHRDrCR0l_utA91IyOYNw,Baba Ghanouge,165 Church St,"{'latitude': 40.71511, 'longitude': -74.00758}",151,3.0,10007
RS1qbaCAbI8_5gOloYs2pQ,Beirut Restaurant,1543 Main Ave,"{'latitude': 40.8860359191895, 'longitude': -74.1508560180664}",196,3.5,07011
Y1al5vTE4dcgx2ywN93DWw,Kamil's Lebanese Cuisine,1489 Main Ave,"{'latitude': 40.88452, 'longitude': -74.14945}",176,3.5,07011
