Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
YvRTy-6_akPsz25BSSuC_w,Sushi Teru,615 1/2 Hudson St,"{'latitude': 40.737832, 'longitude': -74.00594}",24,5.0,10014,japanese
u2E3z4yUyy4Q9m8NoLcdfA,Omiya Sushi,2317 Ave U,"{'latitude': 40.5999, 'longitude': -73.9479099}",163,3.5,11229,japanese
JiFp_mv7OgRonaWb-1n96A,52nd Sushi,5221 Roosevelt Ave,"{'latitude': 40.7445907592773, 'longitude': -73.9116134643555}",120,4.0,11377,japanese
8cFOJd4dTkkE7EFUns8kGQ,Ikko Hibachi Sushi Asian Bistro,3938 E Tremont Ave,"{'latitude': 40.821186, 'longitude': -73.818848}",81,4.5,10465,japanese
bJgl6cDIBIMlgrntQbxt1g,Tomiz,18 E 41st St,"{'latitude': 40.7523, 'longitude': -73.98043}",1191,4.0,10017,japanese
od-5v2v1HdGisEDAXotqeg,Poke,343 E 85th St,"{'latitude': 40.7766532897949, 'longitude': -73.9503631591797}",467,4.0,10028,japanese
DggqVM54aBZG4XMmUCY2Og,Rabbit House,41 Essex St,"{'latitude': 40.71626, 'longitude': -73.98955}",23,4.5,10002,japanese
4yOiQMheUbc0spj0_viKiA,Han Sushi,854 10th Ave,"{'latitude': 40.768482, 'longitude': -73.9887}",112,3.5,10019,japanese
Ycz0lIQObftqCnJJvln2WQ,HanaMichi,28 W 32nd St,"{'latitude': 40.7477154132864, 'longitude': -73.9870278625656}",448,3.0,10001,japanese
8vYNqvS2PMN00xTT6WBzHA,Tomo Japanese Cuisine,86-12 37th Ave,"{'latitude': 40.750061, 'longitude': -73.880056}",230,3.5,11372,japanese
SPyN19tjQyRTD-ltN0qNJw,Koku Ramen,2 W 32nd St,"{'latitude': 40.7472532, 'longitude': -73.9861784}",395,4.0,10001,japanese
Z7gHAR1j_hjdxoWO7kYgeQ,Okinawa Sushi & Grill,400 Newark St,"{'latitude': 40.737554, 'longitude': -74.037218}",353,4.0,07030,japanese
-fRgp3gv0-R6y9YOJX8ZVA,Warude,385 Tompkins Ave,"{'latitude': 40.6846262, 'longitude': -73.9440354}",82,4.0,11216,japanese
01hs_l54-211UuiJPI83lA,Sakura Japanese Cuisine,35-15 Ditmars Blvd,"{'latitude': 40.774658, 'longitude': -73.908239}",201,4.0,11105,japanese
WZwsWjcFILSyx7ii-Nrl8A,Sake II,690 E 187th St,"{'latitude': 40.85411, 'longitude': -73.88473}",63,3.0,10458,japanese
N_S2arvhluH3aF4zPQHdhg,MEGUMI OF JAPAN,5100 Kings Plz,"{'latitude': 40.6100470887272, 'longitude': -73.9200496673584}",5,5.0,11234,japanese
IAAMu9TfVLopuSSiqQeqhg,Mazete,666 6th Ave,"{'latitude': 40.741263, 'longitude': -73.993641}",33,4.5,10010,japanese
DPDznXYX5DBLBASKfxQ-DQ,Totto Ramen Hell's Kitchen,464 W 51st St,"{'latitude': 40.765055, 'longitude': -73.991001}",1068,4.0,10019,japanese
wCaOHfai8Lf9OqbmAdYHtA,PRICELESS | Teruzushi,6 St Johns Ln,"{'latitude': 40.72086, 'longitude': -74.00595}",4,5.0,10013,japanese
GfC7pvsvhZX4-QAeZ3z_Vg,Kuruma Zushi,7 E 47th St,"{'latitude': 40.75653, 'longitude': -73.97768}",225,4.0,10017,japanese
BDEqy8Qk4QdzTRlqZRFMxw,Osaka Sushi Express,1328 Sheepshead Bay Rd,"{'latitude': 40.58762, 'longitude': -73.955479}",98,4.0,11235,japanese
dJdIEYv56jTBkU6hAnSypw,Awang Kitchen,84-05 Queens Blvd,"{'latitude': 40.737338, 'longitude': -73.8792701}",147,4.0,11373,japanese
jwO3r6QVi_h9KxUFYetKuQ,Miyako Sushi,642 Amsterdam Ave,"{'latitude': 40.7910899, 'longitude': -73.97275}",242,3.5,10025,japanese
47r2XzhXKcbPIb785mvK3g,Bada Story,799 Abott Blvd,"{'latitude': 40.831503, 'longitude': -73.9829498}",160,4.0,07024,japanese
9MIkAs75TQzdwljVkUoZEg,Rakuzen AYCE Sushi,6408 Fort Hamilton Pkwy,"{'latitude': 40.63112, 'longitude': -74.00903}",205,3.5,11219,japanese
-ny71r0XOTT9SIXLLt-szA,Momo Ramen,160 Havemeyer St,"{'latitude': 40.71147, 'longitude': -73.95777}",23,4.0,11211,japanese
JUPxlDVMxuRSsqMcH6RCVg,Mitsuwa Marketplace,595 River Rd,"{'latitude': 40.8158107608922, 'longitude': -73.9801246070119}",1654,4.5,07020,japanese
TXEl8kyZ4de8CoW7nT_i3A,Roy's Fish Market,1138 1st Ave,"{'latitude': 40.7617347309091, 'longitude': -73.9604171678531}",171,4.5,10065,japanese
gSkAfUFw_iM2CX2FqC6TwA,Sushi Time,72-42 Austin St,"{'latitude': 40.7185591, 'longitude': -73.841229}",515,4.5,11375,japanese
PT6hP9fHaAlmxC6-MdRkag,Wasabi Sushi,2375 86th St,"{'latitude': 40.59965, 'longitude': -73.98949}",145,4.0,11214,japanese
kQa2W0D84lwO31QgUPoOLA,Ushiwakamaru,362 W 23rd St,"{'latitude': 40.7461547329618, 'longitude': -74.0009234316419}",174,4.0,10011,japanese
gige0Bps68Lk974vKytbGQ,Tomo Japanese Cafe,89-14 Queens Blvd,"{'latitude': 40.7343516, 'longitude': -73.874479}",382,3.0,11373,japanese
CV--FymQcb51hxcnkpCTng,Sushi Ren,1584 2nd Ave,"{'latitude': 40.7753299, 'longitude': -73.95339}",144,3.5,10028,japanese
GzHqu_Ijk07yjMUX1DDg1A,Strings Ramen,188 2nd Ave,"{'latitude': 40.730839, 'longitude': -73.9857772}",34,4.5,10003,japanese
P_RNungaIf6FZdzEWkoQ0g,Sakura of Japan,29 John St,"{'latitude': 40.709761, 'longitude': -74.008546}",148,3.5,10038,japanese
2CMgTjJoC3II30mxRy-G8A,Mira Sushi - Queens,153-11 Union Tpke,"{'latitude': 40.7197252, 'longitude': -73.810429}",206,3.5,11367,japanese
FKLNX5j_byvdkliG0-ygCA,Niche,172 Delancey St,"{'latitude': 40.71786, 'longitude': -73.98518}",101,4.0,10002,japanese
TwxP5xU_xyzlf7SVzCnpuA,Proong Noodle Bar,347 1st Ave,"{'latitude': 40.73528, 'longitude': -73.98003}",152,4.5,10010,japanese
ya4nQkuVH1ZnmNp9m1yISg,Tatsu Ramen,167 1st Ave,"{'latitude': 40.72908, 'longitude': -73.98446}",485,4.0,10003,japanese
0vSAR3Ym2fuehBvHSZyqIQ,Koi Restaurant,40 W 40th St,"{'latitude': 40.752987, 'longitude': -73.983824}",761,3.5,10018,japanese
HOfRJM9eNrzuBHtstwbgTQ,Diner By Izakaya,56-06 Cooper Ave,"{'latitude': 40.69259, 'longitude': -73.90144}",3,3.5,11385,japanese
Xfx5MCkghFKEWZ8umGMpIA,Sushi Suki,1577 York Ave,"{'latitude': 40.774511, 'longitude': -73.948429}",155,3.5,10028,japanese
aE7hRzK1t80iFyi4Do77lw,Sushi Uesugi,934 3rd Ave,"{'latitude': 40.6560432255486, 'longitude': -74.0064066279496}",32,4.5,11232,japanese
X7G_sOUkfYVsZzA1WUuYwg,Torien,292 Elizabeth St,"{'latitude': 40.724773, 'longitude': -73.993168}",13,4.5,10012,japanese
YUupWsGbZx-bGea9fdmW4w,Ko Sushi,1329 2nd Ave,"{'latitude': 40.767795, 'longitude': -73.959442}",336,3.5,10021,japanese
_38aK1-V0qZ4AbS8IZBH5w,Yellowstone Sushi,6673 Selfridge St,"{'latitude': 40.7171838, 'longitude': -73.8569771}",22,4.5,11375,japanese
dz88dkY9JaoXe2sF8MSjVQ,Benihana - New York,47 W 56th St,"{'latitude': 40.7633238925373, 'longitude': -73.9766874748688}",1186,3.0,10019,japanese
HWPh33x1lrHvBu-DstSPLA,Daigo Sushi Roll Bar,527 Carroll St,"{'latitude': 40.676541, 'longitude': -73.98445}",10,5.0,11215,japanese
2C2xXOJUvvWfNSw0nlcg4w,Kyoto Sushi V,418 Forest Ave,"{'latitude': 40.63074, 'longitude': -74.10327}",41,3.5,10301,japanese
jCettteufZZP9bAx5Pxovw,19 @ Juku - Omakase,32 Mulberry St,"{'latitude': 40.7146, 'longitude': -73.9995299}",37,4.5,10013,japanese
SHxlvnrQVNro8eX60Ylrvw,Umami Ramen,3 Hanover Square,"{'latitude': 40.705015, 'longitude': -74.009622}",23,4.0,10005,japanese
Q47OUqvJ7PXwBBWB-pC2ZQ,Sushi D,207 Dekalb Ave,"{'latitude': 40.6896898, 'longitude': -73.9713079}",127,3.5,11205,japanese
DN6TPJk4crQq2IgddVke4w,Genki Sushi,150 Greaves Ln,"{'latitude': 40.553831, 'longitude': -74.142749}",76,4.0,10308,japanese
i-s1bcKdqQdm6JiVN0JRMA,Yokoya,201 Allen St,"{'latitude': 40.72254, 'longitude': -73.98917}",196,4.5,10002,japanese
rRqpAHvS-C5VKa3m-BfPYQ,Shokudo,61-63 14th St,"{'latitude': 40.752948, 'longitude': -74.025637}",28,4.5,07030,japanese
YqWXNq0Ku7cGb6Zj1j43Pw,KAL,34-05 30th Ave,"{'latitude': 40.76584, 'longitude': -73.91859}",169,4.5,11103,japanese
0lZeHrKy9DLfBxek_oR3Kg,Yama,122 E 17th St,"{'latitude': 40.735261, 'longitude': -73.988017}",425,3.5,10003,japanese
1HBtCnBGBYoq3zaQUxTbmg,Sushi Gama,1403 2nd Ave,"{'latitude': 40.76967, 'longitude': -73.95796}",96,3.5,10021,japanese
ldNAjLZ9sAM0PbPcJtz5Jg,Inaka Asian Cuisine,597 Vanderbilt Ave,"{'latitude': 40.679565, 'longitude': -73.967819}",243,4.0,11238,japanese
l5ljyjseOlWnvIVEXx0LxA,TomoTomo,152 W 52nd St,"{'latitude': 40.76182, 'longitude': -73.981741}",35,4.5,10019,japanese
neccHiLwwGeMUVRXSC7q_A,Hide-Chan Ramen - West Side,314 W 53rd St,"{'latitude': 40.7643263, 'longitude': -73.9854547}",202,4.0,10019,japanese
SqUIFSqY1PWKWY_hfgJ0MQ,Maguro,160 E 28th St,"{'latitude': 40.7420234680176, 'longitude': -73.9813766479492}",397,3.5,10016,japanese
bvU8isunruqpq4LPbJ67nA,Bayridge Sushi,6914 3rd Ave,"{'latitude': 40.635466, 'longitude': -74.026454}",211,3.5,11209,japanese
LNwaPEFd9gHu69lFtgYQOw,Osaka,272 Court St,"{'latitude': 40.6848, 'longitude': -73.99488}",126,3.5,11231,japanese
a8Lj13uc3Hhyjm0eYL90sw,Sushi On Me,71-26 Roosevelt Ave,"{'latitude': 40.74634, 'longitude': -73.89388}",30,5.0,11372,japanese
tku05qRnWxN1P54mJZ-t1g,Nagoya Sushi,1907 Kings Hwy,"{'latitude': 40.61052, 'longitude': -73.954472}",237,3.5,11229,japanese
6Gra4M9dOXcjYzi611KwKg,A Sushi,71-44 Austin St,"{'latitude': 40.7194651601964, 'longitude': -73.8433344662189}",132,4.0,11375,japanese
_QxcsvPsYnOgPhiK6gzCfg,SHOJI at 69 Leonard St,69 Leonard St,"{'latitude': 40.71772, 'longitude': -74.00538}",53,4.0,10013,japanese
0FOE_TW-91b9wN661lZMyQ,mokbar,75 9th Ave,"{'latitude': 40.74222, 'longitude': -74.005913}",575,3.5,10011,japanese
PRQyJoum--REZ-yeEidyBg,Soba Noodle Azuma,246 Main St,"{'latitude': 40.85172, 'longitude': -73.97219}",297,4.5,07024,japanese
h39BQIDV_7IDiro9WkDyag,Gatsu Gatsu,196 Smith St,"{'latitude': 40.68506, 'longitude': -73.99173}",11,4.5,11201,japanese
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,159 E 55th St,"{'latitude': 40.75929, 'longitude': -73.96879}",417,4.5,10022,japanese
PqX9bDlDCc6qOZd2vw4tYw,Takumi Taco,Chelsea Market,"{'latitude': 40.7423295448078, 'longitude': -74.0061442013275}",223,3.5,10011,japanese
s9Psk3TwlapN7CEwow93Gw,Sisters Sushi House,4228 5th Ave,"{'latitude': 40.649248, 'longitude': -74.006368}",6,4.5,11232,japanese
FsuJ7VC5vxX3wcLhFrb97Q,Oiji,119 1st Ave,"{'latitude': 40.72727, 'longitude': -73.98585}",510,4.5,10003,japanese
REIcoQFvGB7B6S0GmqHo1A,Hakubai,66 Park Ave,"{'latitude': 40.74954, 'longitude': -73.97986}",112,4.0,10016,japanese
jRZ3SuJ--vimE47dna3J7Q,Hannosuke,595 River Rd,"{'latitude': 40.81627, 'longitude': -73.97983}",125,3.5,07020,japanese
TnYL4gkcnWyoHO76KL4v6w,Sushi Yu 2,827 W 181st St,"{'latitude': 40.8513870239258, 'longitude': -73.9398880004883}",241,3.5,10033,japanese
D3LtTiVtIPOcUT_bjxztRA,Teppan Bar & Grill,319 Warren St,"{'latitude': 40.718919, 'longitude': -74.038909}",547,4.0,07302,japanese
ykf5siP-2CXY3leFbeeabQ,An'Nam,234 W 48th St,"{'latitude': 40.7605285644531, 'longitude': -73.9863891601562}",295,4.0,10036,japanese
8b7Nr6624zlBJTf8zYyrLw,Mama Sushi,237 Dyckman St,"{'latitude': 40.8661259, 'longitude': -73.9277212}",751,3.0,10034,japanese
HEAce8qlh0OOOLNpAcX10A,MOMO CURRY,353 W 14th St,"{'latitude': 40.7408261, 'longitude': -74.0047136}",12,4.0,10014,japanese
-GPY23WOxc-M_7MwtF98Kg,Sushitobox,90 Broadway Ave,"{'latitude': 40.753196, 'longitude': -74.170807}",6,4.5,07104,japanese
1CfowrfIQtEW520wsrO4Zw,Ramen Bar,140 Plymouth St,"{'latitude': 40.70375, 'longitude': -73.98809}",91,3.0,11201,japanese
9TgpYHVTut_qrnlsax23GA,Ocean Sushi,20 Jefferson Blvd,"{'latitude': 40.5411691535097, 'longitude': -74.178395574531}",133,4.5,10312,japanese
VY_Zo4OofWTwI72hzb6iYw,Tokyo Sushi Japanese,1710 Victory Blvd,"{'latitude': 40.613259, 'longitude': -74.12064}",66,3.5,10314,japanese
xrkXQcbqyS2T_YC7Box79w,My Sushi,7920 Eliot Ave,"{'latitude': 40.724807980357, 'longitude': -73.8793373825363}",96,4.5,11379,japanese
k4QfaFoqtpEZ1LZylJZqww,JJ's Fusion,37-05 31st Ave,"{'latitude': 40.762086, 'longitude': -73.918391}",446,4.0,11103,japanese
-ZMaWRPqs0hPDe9apyFRGQ,Masakari,1631 Sheepshead Bay Rd,"{'latitude': 40.58694, 'longitude': -73.95224}",192,3.5,11235,japanese
_FAh31lob7Dnn4iGiLIwng,MUI,10 W 32nd St,"{'latitude': 40.74732, 'longitude': -73.98646}",254,4.0,10001,japanese
tznio-FInuk87Y15Dgq5iw,Udon West,11 St Marks Pl,"{'latitude': 40.729424, 'longitude': -73.989004}",872,3.5,10003,japanese
T1GdjfVQw76CtwswQ5JOXw,Koko Ramen,375 Marlborough Rd,"{'latitude': 40.6410361919404, 'longitude': -73.9642817210745}",146,4.0,11226,japanese
bzGe51q5j1AvKG7DbDZk5g,Bay House Bistro,574 Bay St,"{'latitude': 40.6278259, 'longitude': -74.0764928}",70,3.0,10304,japanese
kCk2uqmmJBQ80iLuncNhlQ,Kiraku Sushi,1948 Williamsbridge Rd,"{'latitude': 40.8532877, 'longitude': -73.8534942}",80,3.5,10461,japanese
sgw7_RcDSN5UcMPeviegFA,Kakurega Sushi,133-44 37th Ave,"{'latitude': 40.760567, 'longitude': -73.833354}",73,4.0,11354,japanese
JfiQzDkzG3L3TLmRGUHMuA,Sasabune Express,322 E 59th St,"{'latitude': 40.7599983215332, 'longitude': -73.9629745483398}",70,4.0,10022,japanese
wv3-eFVYUaZo3XybsSnDIg,Mizu Sushi,311 Bedford Ave,"{'latitude': 40.7133185, 'longitude': -73.9618969}",172,3.5,11211,japanese
b7Eg41LKjL2BtOXEqVCoeQ,Ramen Misoya,129 2nd Ave,"{'latitude': 40.7285309, 'longitude': -73.988121}",926,4.0,10003,japanese
oUo_8ST8_fTKTEU6LYC65Q,Ten Zen Asian Cuisine,6703 Austin St,"{'latitude': 40.7241575, 'longitude': -73.8553204}",48,3.5,11375,japanese
442I5u02L3adihIF-p8v2Q,U-Me Sushi,8509 Jamaica Ave,"{'latitude': 40.6925456533062, 'longitude': -73.8587910309434}",101,3.5,11421,japanese
Pe4cQ65ZJ9qS8JQZVkJz4g,shabushabu Mayumon,115 Division St,"{'latitude': 40.71434, 'longitude': -73.99205}",18,5.0,10002,japanese
TZG0qTIGdeOtCkBrSU6v0Q,Minami Lounge,299 S 4th St,"{'latitude': 40.70944, 'longitude': -73.95566}",53,4.5,11211,japanese
u641PRSq7yCSfAcell-QiA,Oki Japanese,4511 Queens Blvd,"{'latitude': 40.7435273, 'longitude': -73.9193266}",85,3.0,11104,japanese
1ht9x2hqzpjfk6JaR8r7oA,Lin's Asian Cuisine,1506 Bronxdale Ave,"{'latitude': 40.8426181840383, 'longitude': -73.8538535671128}",78,3.5,10462,japanese
AT8y2hH3zcALOhJPzb_hiw,Kiku Asian Bistro,163 5th Ave,"{'latitude': 40.67754, 'longitude': -73.97956}",258,4.0,11217,japanese
VdAVjghEq_Zl-DDte0mjrw,ACRE,64 Meserole Ave,"{'latitude': 40.72633, 'longitude': -73.95471}",1,5.0,11222,japanese
u3JBjUgrCdxy6WF0tnX3SA,Aji Sushi House,3606 Ditmars Blvd,"{'latitude': 40.7742004394531, 'longitude': -73.9079513549805}",448,4.5,11105,japanese
GBWMJJ4_rDWqiXJ7AvHAOg,15 East Restaurant,15 E 15th St,"{'latitude': 40.7363799, 'longitude': -73.99213}",633,4.0,10003,japanese
wcs0Qm2PshPz0ifTsJK3YA,Dainobu,129 E 47th St,"{'latitude': 40.7546157836914, 'longitude': -73.9731292724609}",214,3.5,10017,japanese
2Bg8Jfl2FvH1unmvxNS0dQ,Sik Gaek,49-11 Roosevelt Ave,"{'latitude': 40.743485, 'longitude': -73.9148356}",572,4.0,11377,japanese
49k7dpa5cNgKM0TBb593IA,Sumi Sushi,287 Flatbush Ave,"{'latitude': 40.679178, 'longitude': -73.973522}",122,4.0,11217,japanese
gNDaXUNnl1B1NKyoMN6x5Q,Fuji Japanese Cuisine,11327 Queens Blvd,"{'latitude': 40.717779, 'longitude': -73.8352311}",288,3.0,11375,japanese
j8_-krHoD9jGcQ2HKEdpQA,Ichigo Sushi Restaurant,7308 3rd Ave,"{'latitude': 40.6323220711413, 'longitude': -74.0274641166856}",86,4.0,11209,japanese
-Q8MYIWoE4EsGQtudIOY0w,Bua Thai Ramen & Robata Grill,1611 2nd Ave,"{'latitude': 40.7763615, 'longitude': -73.95308}",761,4.5,10028,japanese
uMZ7xLqeJy1yIweKWe9eNg,Kyoto Sushi,161 Nassau Ave,"{'latitude': 40.7250777468913, 'longitude': -73.9470219435913}",166,4.0,11222,japanese
bLs0Li_o0Awqz3So1eJh1A,Freya’s Kitchen,425 Washington Blvd,"{'latitude': 40.729775, 'longitude': -74.034777}",1,5.0,07310,japanese
uiPuKLlg8nGZ22qYO-EnMw,Aburi Sushi Bar,769 Grand St,"{'latitude': 40.712052, 'longitude': -73.9424949}",134,3.5,11211,japanese
fVbUVAiLiGgLA_nxBFxyww,Thursday Kitchen,424 E 9th St,"{'latitude': 40.7275, 'longitude': -73.9838}",1346,4.5,10009,japanese
HJuHZOL14YOHC68f0F1lMg,Dokkdo,262 W 15th St,"{'latitude': 40.7402095, 'longitude': -74.00173267}",14,4.5,10011,japanese
UI6YjZ34NnLdymKx2qf53g,Sushi Ishikawa,207 W 80th St,"{'latitude': 40.784237, 'longitude': -73.978311}",11,5.0,10024,japanese
-yOUj1AxF6DJvHdTNYrg6w,WAZA Sushi & Ramen,485 Myrtle Ave,"{'latitude': 40.69359, 'longitude': -73.9657299}",171,3.5,11205,japanese
aq0SXPyy_dpFjcfvTDRxBA,Wasabi Sushi & Bento,561 7th Ave,"{'latitude': 40.75484, 'longitude': -73.9876}",486,3.5,10018,japanese
lN5tiN-4eBNeh8F0zcI6Hw,Fuyu Ramen,4617 Queens Blvd,"{'latitude': 40.743478, 'longitude': -73.918057}",126,4.5,11104,japanese
rln4dIU0ApGvEEI-Ne2bbA,Chikarashi,1158 Broadway,"{'latitude': 40.74458, 'longitude': -73.98871}",100,4.0,10001,japanese
lKNN4sZxtDlGZwYYwIaZ2Q,MamaSushi - Union City,3417 Park Ave,"{'latitude': 40.77101, 'longitude': -74.02305}",1,4.0,07087,japanese
mZb4Td9YK8f1jwsg9xU_gg,Matsu,483 Columbus Ave,"{'latitude': 40.7845979, 'longitude': -73.9732188}",108,3.5,10024,japanese
BlBBmx4sLmoRW0tORiMDHQ,Hado Sushi & Thai Cuisine,138-40 86th Ave,"{'latitude': 40.707672, 'longitude': -73.8170807268747}",359,3.5,11435,japanese
8_36jHn9tVJ4V7aBMhhLJw,River Japanese Cuisine,37-18 Main St,"{'latitude': 40.7609944, 'longitude': -73.83086}",298,3.0,11354,japanese
wqYHhMnpdfUVGL5JI3Wi_A,Ivan Ramen,25 Clinton St,"{'latitude': 40.72058, 'longitude': -73.98454}",1307,3.5,10002,japanese
xAEs5QnuL8uMNWjmUGpK7g,Fushimi Bay Ridge,9316 4th Ave,"{'latitude': 40.61727, 'longitude': -74.03101}",388,3.5,11209,japanese
L949I6aMoUEpaY-dr-SJNw,Dragon Sushi,1264 Amsterdam Ave,"{'latitude': 40.811043, 'longitude': -73.958387}",16,4.0,10027,japanese
7MzisfVMYsZYTFJv9Unpzw,Mr. Taka Ramen,170 Allen St,"{'latitude': 40.72128, 'longitude': -73.98903}",483,4.0,10002,japanese
Mzt7J53rOihwxIt41SH7vg,EAK RAMEN - NY West Village,469 Avenue Of The Americas,"{'latitude': 40.73568, 'longitude': -73.99837}",304,4.0,10011,japanese
72ldgXvlHB9xzyLsgMGCQA,Go Sushi,86 Madison St,"{'latitude': 40.71206, 'longitude': -73.99616}",22,4.5,10002,japanese
jplPyiAUcDhFasdqozSnEA,sushi AMANE,245 E 44th St,"{'latitude': 40.75157, 'longitude': -73.97172}",70,4.0,10017,japanese
-u9yPjmvZilrXYM8JlKG6w,Kappo Masa,976 Madison Ave,"{'latitude': 40.7746468, 'longitude': -73.9635315}",61,3.5,10075,japanese
Pfjb9Rn5Th7R-pLXVARwlA,Jin Ramen - West Harlem,3183 Broadway,"{'latitude': 40.8154774, 'longitude': -73.9587672}",1078,4.0,10027,japanese
eX1l0ZlqaHbkWz5dOmPt4A,Fuji East,455 Main St,"{'latitude': 40.759060669975, 'longitude': -73.9523682767591}",126,3.0,10044,japanese
kCpKwCW49k3ImuI5cK6LSw,Gu Japanese Fusion Sushi & Bar,155 E 52nd St,"{'latitude': 40.75743, 'longitude': -73.97042}",169,4.0,10022,japanese
YoR6ouUwehLFnBQ7RAjPlw,Zawa Japanese,354 E 66th St,"{'latitude': 40.76397, 'longitude': -73.9592}",102,4.5,10065,japanese
XB_YNEvXM0Qch55jovpSJA,Ginza Japanese Restaurant,800 Lexington Ave,"{'latitude': 40.76405, 'longitude': -73.96715}",191,3.0,10065,japanese
-myNMz3yTqIvOEAXxAHTBA,Umai Ramen,6320 18th Ave,"{'latitude': 40.6200266627452, 'longitude': -73.9894277822434}",172,3.5,11204,japanese
UQuV1hiPRPqPT2qBcLrQqA,Flipper’s,337 W Broadway,"{'latitude': 40.72242, 'longitude': -74.00357}",416,3.5,10013,japanese
NiosoLeT66--O2BOUlI_GA,Bay Sushi,29 Bay Ridge Ave,"{'latitude': 40.638618, 'longitude': -74.034637}",78,4.0,11220,japanese
V58g7E1AHkuTchTVyLQuYQ,Saigon Grill & Bar,4521 Ave N,"{'latitude': 40.61883, 'longitude': -73.93099}",222,4.5,11234,japanese
qU3ejLMndurKQTkM01gutg,Zuma,261 Madison Ave,"{'latitude': 40.7505268941072, 'longitude': -73.980782390213}",644,3.5,10016,japanese
j7VDGSiI6VXcIp-4cd_-yw,Kanoyama Ramen by Sanshiro,175 2nd Ave,"{'latitude': 40.73067, 'longitude': -73.98643}",20,4.5,10003,japanese
wF8uPsiiugPiVbdJ0tXBTg,Sarku Japan,11114 Flatlands Ave,"{'latitude': 40.650745, 'longitude': -73.889875}",30,3.5,11207,japanese
8y8_xwiaBtCVYA4Jjx-5AQ,Pokébāb,209 Bedford Ave,"{'latitude': 40.71683, 'longitude': -73.95866}",168,4.5,11211,japanese
aMUu0H6jsUDqdmSuAZeZsg,Ajisen Ramen,14 Mott St,"{'latitude': 40.7141461347865, 'longitude': -73.9986339460327}",400,3.5,10013,japanese
BiFBVQwkCIurPP-ytstGwQ,Shima Sushi,226 E 51st St,"{'latitude': 40.75588, 'longitude': -73.96926}",56,4.0,10022,japanese
PpRcR8PPK3bdLCzAevOosw,Honshu,95 Greene St,"{'latitude': 40.7157115638256, 'longitude': -74.0359251201153}",315,4.0,07302,japanese
EIcbGkl6bRtAi12zcjA7-A,Akaru Sushi,201 Wyckoff Ave,"{'latitude': 40.7025074325866, 'longitude': -73.9161351568057}",194,4.0,11237,japanese
MQway2v2b2Qyjr8ThZdakQ,Ninja Sushi,75 Washington Ave,"{'latitude': 40.8089392144319, 'longitude': -74.1470579258698}",250,4.5,07110,japanese
QW1czVOqwkNet53Km_BIyQ,Tataki Japanese Restaurant,3 Lispenard St,"{'latitude': 40.72067, 'longitude': -74.00486}",158,3.5,10013,japanese
S1yH5vdJh2L2UIb7zJ2OHg,Mito,64-18 108th St,"{'latitude': 40.732417, 'longitude': -73.849864}",384,4.0,11375,japanese
NjNTbqiiSmGknApAoo09Mg,Ikura Sushi,646 Grand St,"{'latitude': 40.7111892700195, 'longitude': -73.946418762207}",67,3.0,11211,japanese
vK7iadpR_2eyb62d0LlviQ,Tomo Japanese Restaurant,4561 Amboy Rd,"{'latitude': 40.54293, 'longitude': -74.16558}",52,4.0,10312,japanese
RYoc4EBUNOtgbg7c32OG9A,Atoboy,43 E 28th St,"{'latitude': 40.74364, 'longitude': -73.98456}",375,4.5,10016,japanese
6Uh0whZI_LgLGYATzL3S4w,Tibetan Japanese Restaurant,7526 37th Ave,"{'latitude': 40.7489512, 'longitude': -73.8904819}",39,4.5,11372,japanese
SdESb_kSAV6b0WD813J4WQ,Red Poke,600 9th Ave,"{'latitude': 40.7588993, 'longitude': -73.991915}",550,4.5,10036,japanese
XhCzENVgRBYcKwWLMX7FRg,Kimchi Grill,766 Washington Ave,"{'latitude': 40.6750885, 'longitude': -73.9634982}",584,4.0,11238,japanese
aXbajGzcN6vx2n6KNMtOsQ,Suzu Sushi,1075 1st Ave,"{'latitude': 40.75946, 'longitude': -73.96231}",195,4.0,10022,japanese
k2p78r6NOhYYb_5QOORGcA,Kome Waza,40 Water St,"{'latitude': 40.70351, 'longitude': -74.01024}",167,4.0,10004,japanese
je92kXXWjANmiN-dfwNapg,Sushi Dojo NYC,110 1st Ave,"{'latitude': 40.7266273498535, 'longitude': -73.9856719970703}",463,4.0,10009,japanese
nNAzEGkZnecQF0yZdYfMIg,Edo Sushi Japanese Restaurant,9 E 17th St,"{'latitude': 40.73774, 'longitude': -73.99127}",291,3.5,10003,japanese
xUD5j3fq3CExLfyV-GhHPA,Tabata Ramen,540 9th Ave,"{'latitude': 40.756877, 'longitude': -73.993382}",611,3.5,10018,japanese
qd9_gxrmskbOT6OLN9sShA,Dock Asian Eatery,22 Wyckoff Ave,"{'latitude': 40.70628, 'longitude': -73.92274}",139,4.0,11237,japanese
f6v9BBCRivCHrlRkmYoq2Q,Oasis Ramen House,9208 Rockaway Beach Blvd,"{'latitude': 40.5864756, 'longitude': -73.8157428}",56,4.5,11693,japanese
Xb-NlVV5gYKX2Amd_WeWoQ,Tanoshi Bento,1372 York Ave,"{'latitude': 40.7676299, 'longitude': -73.95296}",68,4.0,10021,japanese
6qK0MyhsXYLgMSPWZdleGA,Dai Hachi Sushi,1074 2nd Ave,"{'latitude': 40.75886, 'longitude': -73.96539}",202,4.0,10022,japanese
